Word Frequency Analysis Report
==================================================
EPUB File: Harry Potter and the Order of the Phoenix Deluxe Illustrated Slipcase Edition (J. K. Rowling) (Z-Library).epub
Total words: 258,046
Unique words: 13,973

Category Summary:
--------------------
Other: 13,676 unique words
CET-4: 170 unique words
CET-6: 127 unique words

Top 50 Most Frequent Words:
------------------------------
Rank   Word                 Count      Category  
sleepin                   4        times  [Other]
sleeping                  10       times  [Other]
sleepless                 1        times  [Other]
sleeps                    3        times  [Other]
sleepy                    5        times  [Other]
sleeve                    10       times  [Other]
sleeves                   1        times  [Other]
slept                     3        times  [Other]
sliced                    2        times  [Other]
slid                      44       times  [Other]
slide                     9        times  [Other]
sliding                   12       times  [Other]
sligh                     1        times  [Other]
slight                    19       times  [Other]
slightest                 11       times  [Other]
slightly                  150      times  [Other]
slimbach                  1        times  [Other]
slime                     1        times  [Other]
slimy                     6        times  [Other]
slinkhard                 8        times  [Other]
slinking                  1        times  [Other]
slip                      11       times  [Other]
slipped                   26       times  [Other]
slipper                   2        times  [Other]
slippers                  3        times  [Other]
slippery                  1        times  [Other]
slipping                  5        times  [Other]
slipstream                1        times  [Other]
slit                      7        times  [Other]
slithered                 1        times  [Other]
slits                     6        times  [Other]
slitted                   1        times  [Other]
sliver                    1        times  [Other]
slob                      1        times  [Other]
sloped                    2        times  [Other]
sloper                    4        times  [Other]
sloping                   4        times  [Other]
slopped                   3        times  [Other]
slopping                  2        times  [Other]
sloppy                    1        times  [Other]
sloshing                  1        times  [Other]
sloth                     2        times  [Other]
slow                      17       times  [Other]
slowed                    3        times  [Other]
slower                    1        times  [Other]
slowing                   2        times  [Other]
slowly                    91       times  [Other]
sludge                    1        times  [Other]
slug                      1        times  [Other]
slugs                     1        times  [Other]
slumped                   9        times  [Other]
slumping                  1        times  [Other]
slung                     2        times  [Other]
slunk                     2        times  [Other]
slur                      1        times  [Other]
slurp                     1        times  [Other]
slurping                  1        times  [Other]
sly                       1        times  [Other]
slyly                     1        times  [Other]
slyth                     1        times  [Other]
slytherin                 53       times  [Other]
slytherins                28       times  [Other]
smal                      3        times  [Other]
small                     95       times  [CET-4]
smaller                   4        times  [Other]
smallest                  1        times  [Other]
smarmy                    1        times  [Other]
smart                     5        times  [Other]
smarting                  2        times  [Other]
smartly                   1        times  [Other]
smash                     4        times  [Other]
smashed                   22       times  [Other]
smashing                  5        times  [Other]
smearing                  1        times  [Other]
smell                     17       times  [Other]
smelled                   2        times  [Other]
smelling                  3        times  [Other]
smells                    2        times  [Other]
smelly                    2        times  [Other]
smeth                     1        times  [Other]
smethwyck                 2        times  [Other]
smil                      1        times  [Other]
smile                     71       times  [Other]
smiled                    26       times  [Other]
smiles                    2        times  [Other]
smiling                   52       times  [Other]
smilingly                 1        times  [Other]
smirk                     3        times  [Other]
smirked                   7        times  [Other]
smirking                  16       times  [Other]
smirks                    1        times  [Other]
smith                     22       times  [Other]
smock                     1        times  [Other]
smoke                     21       times  [Other]
smokeless                 1        times  [Other]
smoking                   6        times  [Other]
smoldered                 1        times  [Other]
smoldering                1        times  [Other]
smooth                    8        times  [Other]
smoothed                  3        times  [Other]
smoother                  1        times  [Other]
smoothing                 2        times  [Other]
smoothly                  12       times  [Other]
smudge                    1        times  [Other]
smudged                   1        times  [Other]
smug                      1        times  [Other]
smuggle                   1        times  [Other]
smugly                    1        times  [Other]
smugness                  2        times  [Other]
snack                     2        times  [Other]
snackbox                  2        times  [Other]
snackboxes                8        times  [Other]
snacks                    1        times  [Other]
snag                      3        times  [Other]
snagged                   1        times  [Other]
snail                     2        times  [Other]
snails                    3        times  [Other]
snake                     58       times  [Other]
snaked                    1        times  [Other]
snakelike                 3        times  [Other]
snakes                    3        times  [Other]
snakeskin                 1        times  [Other]
snap                      9        times  [Other]
snape                     399      times  [Other]
snapped                   34       times  [Other]
snapping                  4        times  [Other]
snappish                  1        times  [Other]
snappishly                2        times  [Other]
snare                     6        times  [Other]
snarl                     3        times  [Other]
snarled                   32       times  [Other]
snarling                  1        times  [Other]
snatch                    2        times  [Other]
snatched                  13       times  [Other]
snatches                  2        times  [Other]
snatching                 8        times  [Other]
sneak                     27       times  [Other]
sneaked                   2        times  [Other]
sneakily                  1        times  [Other]
sneakin                   2        times  [Other]
sneaking                  4        times  [Other]
sneakoscopes              3        times  [Other]
sneaky                    1        times  [Other]
sneer                     3        times  [Other]
sneered                   6        times  [Other]
sneering                  8        times  [Other]
sneeringly                1        times  [Other]
sneezed                   1        times  [Other]
sneezewort                1        times  [Other]
snide                     6        times  [Other]
snidely                   1        times  [Other]
sniff                     4        times  [Other]
sniffed                   4        times  [Other]
sniffing                  5        times  [Other]
sniffs                    1        times  [Other]
snigger                   2        times  [Other]
sniggered                 10       times  [Other]
sniggering                2        times  [Other]
snippets                  1        times  [Other]
snitch                    36       times  [Other]
snitches                  1        times  [Other]
sniv                      1        times  [Other]
sniveling                 1        times  [Other]
snivellus                 5        times  [Other]
snivelly                  3        times  [Other]
snog                      1        times  [Other]
snogging                  1        times  [Other]
snoozing                  2        times  [Other]
snore                     4        times  [Other]
snores                    1        times  [Other]
snorgle                   1        times  [Other]
snorin                    1        times  [Other]
snoring                   3        times  [Other]
snorkack                  4        times  [Other]
snorkacks                 3        times  [Other]
snort                     5        times  [Other]
snorted                   9        times  [Other]
snorts                    1        times  [Other]
snotrags                  1        times  [Other]
snout                     2        times  [Other]
snouted                   1        times  [Other]
snoutlike                 4        times  [Other]
snow                      25       times  [Other]
snowball                  1        times  [Other]
snowballs                 1        times  [Other]
snowcapped                1        times  [Other]
snowy                     4        times  [Other]
snuff                     2        times  [Other]
snuffbox                  1        times  [Other]
snuffed                   1        times  [Other]
snuffle                   1        times  [Other]
snuffled                  1        times  [Other]
snuffles                  8        times  [Other]
snug                      1        times  [Other]
so                        825      times  [CET-4]
soak                      1        times  [Other]
soaked                    3        times  [Other]
soap                      2        times  [Other]
soapsuds                  2        times  [Other]
soar                      7        times  [Other]
soared                    25       times  [Other]
soares                    1        times  [Other]
soaring                   10       times  [Other]
sob                       3        times  [Other]
sobbed                    7        times  [Other]
sobbing                   10       times  [Other]
sobs                      2        times  [Other]
sociated                  1        times  [Other]
societies                 4        times  [Other]
society                   6        times  [Other]
sock                      1        times  [Other]
sockets                   1        times  [Other]
socks                     11       times  [Other]
sodden                    4        times  [Other]
soever                    1        times  [Other]
sofa                      3        times  [Other]
soft                      24       times  [Other]
soften                    2        times  [Other]
softened                  1        times  [Other]
softest                   2        times  [Other]
softly                    36       times  [Other]
soggy                     1        times  [Other]
sojourn                   1        times  [Other]
sold                      3        times  [Other]
sole                      3        times  [Other]
solely                    1        times  [Other]
solemnly                  3        times  [Other]
soles                     2        times  [Other]
solid                     11       times  [Other]
solidarity                1        times  [Other]
solidly                   3        times  [Other]
solitary                  3        times  [Other]
solstice                  1        times  [Other]
solutely                  2        times  [Other]
solution                  4        times  [Other]
solutions                 2        times  [Other]
some                      285      times  [CET-4]
somebody                  46       times  [Other]
someday                   1        times  [Other]
somehow                   12       times  [Other]
someone                   77       times  [Other]
somer                     1        times  [Other]
somethin                  3        times  [Other]
something                 259      times  [Other]
sometime                  2        times  [Other]
sometimes                 28       times  [Other]
somewhat                  7        times  [Other]
somewhere                 40       times  [Other]
son                       37       times  [Other]
sonally                   1        times  [Other]
song                      23       times  [Other]
sons                      4        times  [Other]
soon                      58       times  [Other]
sooner                    8        times  [Other]
soot                      1        times  [Other]
soothe                    1        times  [Other]
soothed                   1        times  [Other]
soothing                  2        times  [Other]
soothingly                2        times  [Other]
sooty                     1        times  [Other]
soppily                   1        times  [Other]
soppy                     1        times  [Other]
sor                       13       times  [Other]
sorbed                    1        times  [Other]
sorcerer                  5        times  [Other]
sorcerous                 1        times  [Other]
sorcery                   6        times  [Other]
sordid                    2        times  [Other]
sore                      1        times  [Other]
sorer                     1        times  [Other]
sorrier                   1        times  [Other]
sorry                     75       times  [Other]
sort                      47       times  [Other]
sorted                    4        times  [Other]
sorting                   26       times  [Other]
sorts                     6        times  [Other]
sought                    5        times  [Other]
soul                      5        times  [Other]
sound                     76       times  [Other]
sounded                   39       times  [Other]
sounding                  36       times  [Other]
soundlessly               1        times  [Other]
sounds                    24       times  [Other]
soup                      2        times  [Other]
sour                      1        times  [Other]
source                    12       times  [Other]
sources                   3        times  [Other]
sourly                    3        times  [Other]
south                     2        times  [Other]
southeast                 3        times  [Other]
southwest                 1        times  [Other]
space                     19       times  [Other]
spaces                    1        times  [Other]
spacious                  1        times  [Other]
spanish                   2        times  [Other]
spanning                  1        times  [Other]
spare                     10       times  [Other]
spared                    2        times  [Other]
sparing                   1        times  [Other]
sparkler                  1        times  [Other]
sparklers                 2        times  [Other]
sparkling                 5        times  [Other]
sparks                    9        times  [Other]
sparrow                   1        times  [Other]
spat                      7        times  [Other]
spattered                 3        times  [Other]
spattergroit              2        times  [Other]
spattering                4        times  [Other]
spawn                     1        times  [Other]
spe                       1        times  [Other]
speak                     49       times  [Other]
speakers                  1        times  [Other]
speakin                   1        times  [Other]
speaking                  27       times  [Other]
speaks                    3        times  [Other]
special                   11       times  [Other]
specially                 3        times  [Other]
specific                  2        times  [Other]
specifically              1        times  [Other]
speck                     1        times  [Other]
spect                     4        times  [Other]
spectable                 2        times  [Other]
spectacles                7        times  [Other]
spectacular               1        times  [Other]
spectacularly             2        times  [Other]
spectators                5        times  [Other]
sped                      16       times  [Other]
speech                    19       times  [Other]
speed                     8        times  [Other]
speeding                  7        times  [Other]
spel                      2        times  [Other]
spell                     55       times  [CET-4]
spellbooks                1        times  [Other]
spelled                   1        times  [Other]
spelling                  1        times  [Other]
spellman                  1        times  [Other]
spellotape                1        times  [Other]
spells                    38       times  [Other]
spellwork                 3        times  [Other]
spend                     10       times  [Other]
spending                  6        times  [Other]
spends                    1        times  [Other]
spent                     34       times  [Other]
spew                      3        times  [Other]
sphere                    3        times  [Other]
spheres                   9        times  [Other]
sphinxes                  1        times  [Other]
spider                    2        times  [Other]
spiders                   3        times  [Other]
spiderweb                 1        times  [Other]
spidery                   1        times  [Other]
spies                     1        times  [Other]
spike                     1        times  [Other]
spiky                     3        times  [Other]
spill                     2        times  [Other]
spilled                   5        times  [Other]
spilling                  4        times  [Other]
spin                      3        times  [Other]
spindle                   3        times  [Other]
spindly                   4        times  [Other]
spine                     1        times  [Other]
spines                    3        times  [Other]
spinnet                   9        times  [Other]
spinning                  13       times  [Other]
spir                      1        times  [Other]
spiral                    6        times  [Other]
spiraled                  1        times  [Other]
spirit                    5        times  [Other]
spirits                   9        times  [Other]
spit                      3        times  [Other]
spite                     6        times  [Other]
spitting                  2        times  [Other]
splashed                  1        times  [Other]
splashes                  1        times  [Other]
splashing                 1        times  [Other]
splashy                   1        times  [Other]
splat                     2        times  [Other]
splattered                1        times  [Other]
splattering               1        times  [Other]
splayed                   1        times  [Other]
spleen                    1        times  [Other]
splendid                  1        times  [Other]
splinter                  1        times  [Other]
splintered                1        times  [Other]
split                     21       times  [Other]
spluttered                4        times  [Other]
spo                       1        times  [Other]
spoil                     2        times  [Other]
spoiled                   2        times  [Other]
spoke                     45       times  [Other]
spoken                    9        times  [Other]
spokeswizard              1        times  [Other]
spond                     1        times  [Other]
spondent                  1        times  [Other]
sponging                  1        times  [Other]
sponsibility              1        times  [Other]
sponsor                   1        times  [Other]
sponsored                 1        times  [Other]
spoof                     1        times  [Other]
spoon                     4        times  [Other]
spooning                  1        times  [Other]
sport                     1        times  [Other]
sported                   2        times  [Other]
sporting                  2        times  [Other]
sports                    1        times  [Other]
sportsman                 1        times  [Other]
spot                      20       times  [Other]
spots                     6        times  [Other]
spotted                   14       times  [Other]
spotting                  2        times  [Other]
spotty                    1        times  [Other]
spout                     1        times  [Other]
spouted                   1        times  [Other]
sprang                    11       times  [Other]
sprawled                  4        times  [Other]
sprawling                 2        times  [Other]
spray                     4        times  [Other]
sprayed                   2        times  [Other]
spraying                  6        times  [Other]
sprays                    1        times  [Other]
spread                    13       times  [Other]
spreading                 6        times  [Other]
spring                    3        times  [Other]
springily                 1        times  [Other]
springing                 3        times  [Other]
sprinklers                1        times  [Other]
sprint                    2        times  [Other]
sprinted                  16       times  [Other]
sprinting                 5        times  [Other]
sprout                    16       times  [Other]
sprouted                  4        times  [Other]
sprouting                 2        times  [Other]
sprung                    4        times  [Other]
spun                      13       times  [Other]
spurred                   1        times  [Other]
sputtered                 1        times  [Other]
spy                       4        times  [Other]
squabbles                 1        times  [Other]
squad                     14       times  [Other]
squally                   1        times  [Other]
square                    21       times  [Other]
squared                   1        times  [Other]
squarely                  5        times  [Other]
squares                   3        times  [Other]
squaring                  1        times  [Other]
squash                    4        times  [Other]
squashed                  2        times  [Other]
squashing                 1        times  [Other]
squashy                   3        times  [Other]
squat                     4        times  [Other]
squatly                   1        times  [Other]
squattest                 1        times  [Other]
squatting                 2        times  [Other]
squawked                  2        times  [Other]
squeak                    4        times  [Other]
squeaked                  7        times  [Other]
squeakily                 1        times  [Other]
squeaking                 3        times  [Other]
squeaks                   1        times  [Other]
squeaky                   3        times  [Other]
squeal                    1        times  [Other]
squealed                  5        times  [Other]
squealing                 2        times  [Other]
squeamish                 1        times  [Other]
squeezed                  11       times  [Other]
squeezing                 6        times  [Other]
squelched                 1        times  [Other]
squelchily                1        times  [Other]
squelching                2        times  [Other]
squib                     5        times  [Other]
squibs                    1        times  [Other]
squid                     2        times  [Other]
squinted                  6        times  [Other]
squinting                 8        times  [Other]
squirm                    3        times  [Other]
squirmed                  1        times  [Other]
squirming                 4        times  [Other]
squirt                    2        times  [Other]
squirted                  1        times  [Other]
st                        53       times  [Other]
sta                       1        times  [Other]
stab                      2        times  [Other]
stabbed                   3        times  [Other]
stack                     5        times  [Other]
stacked                   4        times  [Other]
stadium                   13       times  [Other]
staff                     28       times  [Other]
staffing                  1        times  [Other]
staffroom                 7        times  [Other]
stag                      10       times  [Other]
stage                     3        times  [Other]
stagecoaches              1        times  [Other]
staggered                 8        times  [Other]
staggering                2        times  [Other]
stagnation                1        times  [Other]
staining                  1        times  [Other]
stains                    1        times  [Other]
stair                     6        times  [Other]
staircase                 29       times  [Other]
staircases                3        times  [Other]
stairs                    57       times  [Other]
stale                     3        times  [Other]
stalked                   5        times  [Other]
stalking                  2        times  [Other]
stammered                 1        times  [Other]
stamp                     4        times  [Other]
stamped                   3        times  [Other]
stamping                  3        times  [Other]
stan                      7        times  [Other]
stance                    1        times  [Other]
stances                   2        times  [Other]
stand                     61       times  [Other]
standard                  10       times  [Other]
standards                 4        times  [Other]
standing                  119      times  [Other]
stands                    14       times  [Other]
standstill                1        times  [Other]
stank                     1        times  [Other]
stantial                  1        times  [Other]
star                      15       times  [Other]
stare                     11       times  [Other]
stared                    89       times  [Other]
stares                    2        times  [Other]
stargazing                1        times  [Other]
staring                   142      times  [Other]
starless                  1        times  [Other]
starry                    2        times  [Other]
stars                     11       times  [Other]
start                     58       times  [Other]
started                   65       times  [Other]
starting                  27       times  [Other]
startled                  9        times  [Other]
startling                 2        times  [Other]
startlingly               2        times  [Other]
starts                    3        times  [Other]
starve                    1        times  [Other]
starving                  5        times  [Other]
stat                      1        times  [Other]
state                     13       times  [Other]
stated                    1        times  [Other]
stately                   1        times  [Other]
statement                 5        times  [Other]
states                    2        times  [Other]
station                   13       times  [Other]
stationary                4        times  [Other]
stationed                 2        times  [Other]
statue                    13       times  [Other]
statues                   9        times  [Other]
statute                   8        times  [Other]
stave                     1        times  [Other]
stay                      52       times  [Other]
stayed                    3        times  [Other]
staying                   13       times  [Other]
stays                     3        times  [Other]
stead                     4        times  [Other]
steadily                  14       times  [Other]
steady                    5        times  [Other]
steadying                 1        times  [Other]
steak                     19       times  [Other]
steal                     8        times  [Other]
stealing                  2        times  [Other]
stealth                   5        times  [Other]
steam                     6        times  [Other]
steamed                   1        times  [Other]
steaming                  1        times  [Other]
steamy                    2        times  [Other]
stebbins                  1        times  [Other]
steed                     1        times  [Other]
steeling                  1        times  [Other]
steely                    1        times  [Other]
steep                     3        times  [Other]
steeply                   1        times  [Other]
steer                     1        times  [Other]
steered                   1        times  [Other]
stem                      1        times  [Other]
stems                     1        times  [Other]
step                      30       times  [Other]
stepped                   38       times  [Other]
stepping                  2        times  [Other]
steps                     58       times  [Other]
stereo                    3        times  [Other]
stern                     3        times  [Other]
sternly                   8        times  [Other]
sters                     1        times  [Other]
stew                      6        times  [Other]
stick                     13       times  [Other]
sticking                  12       times  [Other]
stickman                  1        times  [Other]
sticks                    4        times  [Other]
sticky                    2        times  [Other]
stiff                     3        times  [Other]
stiffened                 2        times  [Other]
stiffly                   6        times  [Other]
stifled                   1        times  [Other]
stifling                  2        times  [Other]
stigma                    1        times  [Other]
stil                      4        times  [Other]
stile                     1        times  [Other]
still                     405      times  [CET-4]
stillness                 2        times  [Other]
stimpson                  1        times  [Other]
stimulants                1        times  [Other]
stinctively               1        times  [Other]
sting                     1        times  [Other]
stingin                   1        times  [Other]
stinging                  3        times  [Other]
stings                    1        times  [Other]
stink                     1        times  [Other]
stinking                  3        times  [Other]
stinkpellets              2        times  [Other]
stinksap                  8        times  [Other]
stir                      4        times  [Other]
stirred                   6        times  [Other]
stirring                  5        times  [Other]
stitch                    1        times  [Other]
stitches                  3        times  [Other]
sto                       2        times  [Other]
stock                     3        times  [Other]
stockier                  1        times  [Other]
stocks                    1        times  [Other]
stoking                   1        times  [Other]
stole                     2        times  [Other]
stolen                    8        times  [Other]
stomach                   43       times  [Other]
stomped                   2        times  [Other]
stomping                  1        times  [Other]
stone                     85       times  [Other]
stones                    4        times  [Other]
stony                     3        times  [Other]
stood                     114      times  [Other]
stool                     4        times  [Other]
stooped                   6        times  [Other]
stop                      88       times  [Other]
stopped                   77       times  [Other]
stopper                   1        times  [Other]
stoppin                   1        times  [Other]
stopping                  13       times  [Other]
stops                     3        times  [Other]
store                     5        times  [Other]
stored                    3        times  [Other]
storeroom                 1        times  [Other]
stories                   8        times  [Other]
storm                     8        times  [Other]
stormed                   2        times  [Other]
storming                  2        times  [Other]
story                     46       times  [Other]
stout                     2        times  [Other]
stoutly                   1        times  [Other]
stove                     2        times  [Other]
stow                      2        times  [Other]
stowed                    5        times  [Other]
stowing                   4        times  [Other]
stragglers                1        times  [Other]
straggly                  3        times  [Other]
straight                  63       times  [Other]
straightaway              5        times  [Other]
straighten                4        times  [Other]
straightened              13       times  [Other]
straightening             8        times  [Other]
straighter                6        times  [Other]
strain                    2        times  [Other]
strained                  7        times  [Other]
straining                 4        times  [Other]
strains                   1        times  [Other]
straitjacket              1        times  [Other]
stran                     1        times  [Other]
strand                    2        times  [Other]
stranded                  2        times  [Other]
strands                   1        times  [Other]
strange                   17       times  [Other]
strangely                 4        times  [Other]
stranger                  5        times  [Other]
strangest                 3        times  [Other]
strangle                  1        times  [Other]
strangled                 3        times  [Other]
stranglehold              1        times  [Other]
strangling                2        times  [Other]
strap                     1        times  [Other]
strapped                  1        times  [Other]
strapping                 1        times  [Other]
strategy                  1        times  [Other]
straw                     3        times  [Other]
stray                     1        times  [Other]
strayed                   2        times  [Other]
streak                    4        times  [Other]
streaked                  8        times  [Other]
streaking                 2        times  [Other]
streaks                   2        times  [Other]
stream                    10       times  [Other]
streamed                  2        times  [Other]
streamers                 1        times  [Other]
streaming                 7        times  [Other]
streams                   2        times  [Other]
street                    31       times  [Other]
streetlamp                1        times  [Other]
streetlamps               5        times  [Other]
streetlight               1        times  [Other]
streetlights              1        times  [Other]
streets                   5        times  [Other]
strength                  8        times  [Other]
strengthen                1        times  [Other]
strengthening             4        times  [Other]
stress                    2        times  [Other]
stressful                 1        times  [Other]
stretch                   7        times  [Other]
stretched                 25       times  [Other]
stretching                15       times  [Other]
strewn                    6        times  [Other]
stricken                  4        times  [Other]
strict                    4        times  [Other]
strictly                  1        times  [Other]
stride                    6        times  [Other]
striding                  10       times  [Other]
strife                    1        times  [Other]
strike                    12       times  [Other]
striking                  2        times  [Other]
string                    9        times  [Other]
stringent                 2        times  [Other]
strings                   3        times  [Other]
stringy                   2        times  [Other]
strip                     5        times  [Other]
striped                   2        times  [Other]
stripped                  1        times  [Other]
stripping                 1        times  [Other]
strips                    1        times  [Other]
strives                   1        times  [Other]
strode                    33       times  [Other]
stroke                    1        times  [Other]
stroked                   2        times  [Other]
stroking                  5        times  [Other]
stroll                    4        times  [Other]
strolled                  6        times  [Other]
strolling                 3        times  [Other]
strong                    16       times  [Other]
stronger                  4        times  [Other]
strongest                 1        times  [Other]
strongly                  5        times  [Other]
strout                    3        times  [Other]
stroyed                   1        times  [Other]
struck                    13       times  [Other]
struction                 1        times  [Other]
structure                 1        times  [Other]
structured                1        times  [Other]
strug                     4        times  [Other]
struggle                  8        times  [Other]
struggled                 12       times  [Other]
struggles                 1        times  [Other]
struggling                24       times  [Other]
struments                 1        times  [Other]
strung                    2        times  [Other]
stu                       6        times  [Other]
stub                      1        times  [Other]
stubble                   1        times  [Other]
stubborn                  1        times  [Other]
stubbornly                3        times  [Other]
stubby                    15       times  [Other]
stube                     1        times  [Other]
stubefy                   5        times  [Other]
stubs                     1        times  [Other]
stuck                     30       times  [Other]
student                   15       times  [Other]
students                  112      times  [Other]
studied                   4        times  [Other]
studies                   1        times  [Other]
study                     27       times  [CET-4]
studyin                   2        times  [Other]
studying                  12       times  [Other]
stuff                     52       times  [Other]
stuffed                   11       times  [Other]
stuffing                  5        times  [Other]
stum                      1        times  [Other]
stumbled                  2        times  [Other]
stumbles                  1        times  [Other]
stumbling                 2        times  [Other]
stump                     2        times  [Other]
stumped                   7        times  [Other]
stumping                  3        times  [Other]
stun                      7        times  [Other]
stung                     5        times  [Other]
stunned                   13       times  [Other]
stunners                  3        times  [Other]
stunning                  12       times  [Other]
stunted                   2        times  [Other]
stup                      2        times  [Other]
stupef                    1        times  [Other]
stupefied                 1        times  [Other]
stupefy                   7        times  [Other]
stupendous                2        times  [Other]
stupid                    58       times  [Other]
stupidest                 1        times  [Other]
stupidity                 1        times  [Other]
stupidly                  5        times  [Other]
stupor                    1        times  [Other]
sturdy                    1        times  [Other]
sturgis                   20       times  [Other]
style                     1        times  [Other]
styling                   1        times  [Other]
suading                   1        times  [Other]
sub                       1        times  [Other]
subconsciously            1        times  [Other]
subdued                   2        times  [Other]
subheading                1        times  [Other]
subject                   37       times  [Other]
subjected                 1        times  [Other]
subjecting                1        times  [Other]
subjects                  8        times  [Other]
submerged                 1        times  [Other]
submit                    2        times  [Other]
submitted                 1        times  [Other]
subscription              1        times  [Other]
subsided                  3        times  [Other]
subsiding                 1        times  [Other]
substance                 5        times  [Other]
substandard               2        times  [Other]
substantial               1        times  [Other]
substantive               1        times  [Other]
substitute                1        times  [Other]
subtlety                  2        times  [Other]
suburb                    1        times  [Other]
suburban                  2        times  [Other]
subversive                1        times  [Other]
suc                       2        times  [Other]
succeed                   1        times  [Other]
succeeded                 4        times  [Other]
succeeding                1        times  [Other]
succes                    1        times  [Other]
success                   5        times  [Other]
successfully              4        times  [Other]
succession                2        times  [Other]
successive                1        times  [Other]
succinctly                1        times  [Other]
such                      74       times  [CET-4]
suck                      2        times  [Other]
sucked                    2        times  [Other]
sucking                   2        times  [Other]
sud                       4        times  [Other]
sudden                    13       times  [Other]
suddenly                  46       times  [Other]
suffer                    4        times  [Other]
suffered                  8        times  [Other]
suffering                 4        times  [Other]
suffi                     1        times  [Other]
suffice                   1        times  [Other]
sufficient                2        times  [Other]
suffocate                 1        times  [Other]
suffocates                1        times  [Other]
suffocating               1        times  [Other]
suffocation               1        times  [Other]
suffused                  1        times  [Other]
sug                       2        times  [Other]
sugar                     5        times  [Other]
sugary                    1        times  [Other]
suggest                   9        times  [Other]
suggested                 10       times  [Other]
suggesting                2        times  [Other]
suggestion                6        times  [Other]
suggestions               1        times  [Other]
suggests                  2        times  [Other]
suing                     1        times  [Other]
suit                      9        times  [Other]
suitable                  5        times  [Other]
suited                    3        times  [Other]
suits                     2        times  [Other]
sulk                      1        times  [Other]
sulking                   1        times  [Other]
sulky                     2        times  [Other]
sullen                    2        times  [Other]
sullens                   1        times  [Other]
sultry                    1        times  [Other]
sum                       4        times  [Other]
summer                    44       times  [Other]
summerby                  1        times  [Other]
summers                   3        times  [Other]
summon                    4        times  [Other]
summoning                 2        times  [Other]
summons                   1        times  [Other]
summonses                 1        times  [Other]
sun                       14       times  [Other]
sunday                    11       times  [Other]
sundown                   1        times  [Other]
sung                      1        times  [Other]
sunk                      2        times  [Other]
sunken                    6        times  [Other]
sunlight                  20       times  [Other]
sunlit                    5        times  [Other]
sunny                     3        times  [Other]
sunset                    2        times  [Other]
sunshine                  6        times  [Other]
sup                       6        times  [Other]
super                     1        times  [Other]
superb                    3        times  [Other]
superbly                  1        times  [Other]
supercilious              1        times  [Other]
superciliously            1        times  [Other]
superior                  3        times  [Other]
superiority               1        times  [Other]
superstition              1        times  [Other]
supervise                 2        times  [Other]
supervised                1        times  [Other]
supine                    1        times  [Other]
